customer_reference_id,item_purchased,purchase_amount,date_purchase,review_rating,payment_method,item_purchased_encoded,payment_method_encoded,purchase_month,purchase_weekday,purchase_day,avg_spend_per_customer
4034,Sweater,150.0,2023-01-29,1.0,Cash,39,0,1,6,29,117.75
4013,Scarf,185.0,2023-03-13,3.1,Credit Card,31,1,3,0,13,88.93
4016,T-shirt,51.0,2023-05-30,4.6,Credit Card,41,1,5,1,30,85.77
4083,Wallet,172.0,2022-10-23,5.0,Credit Card,49,1,10,6,23,272.13
4083,Socks,121.0,2023-02-04,3.4,Cash,36,0,2,5,4,272.13
4120,Slippers,112.0,2023-03-03,1.3,Credit Card,34,1,3,4,3,110.88
4058,Tunic,143.0,2023-02-16,1.3,Credit Card,46,1,2,3,16,94.6
3985,Flannel Shirt,162.0,2022-12-19,1.2,Credit Card,10,1,12,0,19,104.89
4102,Leggings,54.0,2023-06-21,1.8,Credit Card,20,1,6,2,21,216.11
4085,Tunic,122.0,2023-08-27,2.8,Cash,46,0,8,6,27,95.08
4000,Romper,142.0,2022-11-02,1.9,Credit Card,29,1,11,2,2,83.94
4098,Overalls,18.0,2022-12-29,1.1,Credit Card,23,1,12,3,29,87.07
4006,Backpack,140.0,2022-10-25,2.8,Cash,0,0,10,1,25,99.22
4101,Pants,69.0,2023-09-22,1.6,Credit Card,25,1,9,4,22,122.29
4111,Trench Coat,182.0,2023-03-21,2.8,Cash,44,0,3,1,21,106.41
4001,Blouse,10.0,2023-07-05,3.7,Credit Card,3,1,7,2,5,258.11
3973,Gloves,32.0,2023-08-11,2.4,Cash,12,0,8,4,11,206.25
4107,Swimsuit,112.0,2023-07-02,1.4,Credit Card,40,1,7,6,2,118.41
3989,Pajamas,111.0,2023-01-24,3.9,Credit Card,24,1,1,1,24,100.5
3973,Bowtie,61.0,2022-10-17,4.7,Credit Card,5,1,10,0,17,206.25
3989,Flip-Flops,198.0,2023-08-09,4.9,Credit Card,11,1,8,2,9,100.5
4023,Trench Coat,33.0,2023-02-21,4.7,Credit Card,44,1,2,1,21,114.76
4015,Jumpsuit,159.0,2023-01-18,1.1,Cash,18,0,1,2,18,104.57
4090,Vest,80.0,2023-02-16,3.7,Cash,48,0,2,3,16,102.06
4027,Socks,59.0,2023-09-09,4.9,Credit Card,36,1,9,5,9,103.2
4006,Jacket,113.0,2023-07-25,2.8,Cash,16,0,7,1,25,99.22
4114,Coat,153.0,2023-05-11,4.7,Cash,8,0,5,3,11,89.93
4100,Blazer,39.0,2022-11-04,2.9,Credit Card,2,1,11,4,4,118.57
4073,Sunglasses,75.0,2023-08-08,2.9,Cash,38,0,8,1,8,110.26
3957,Backpack,157.0,2023-06-02,5.0,Cash,0,0,6,4,2,97.8
4066,Skirt,123.0,2023-08-03,3.7,Credit Card,33,1,8,3,3,107.6
3970,Overalls,72.0,2023-07-23,2.5,Credit Card,23,1,7,6,23,119.56
4039,Skirt,127.0,2023-06-08,2.7,Credit Card,33,1,6,3,8,109.3
4067,Poncho,160.0,2022-12-10,4.9,Credit Card,27,1,12,5,10,326.4
4061,Shorts,133.0,2023-02-18,2.9,Cash,32,0,2,5,18,81.67
4089,Overalls,66.0,2023-07-13,4.6,Cash,23,0,7,3,13,113.9
4076,Hat,68.0,2023-02-16,2.2,Credit Card,14,1,2,3,16,80.7
4083,Sneakers,115.0,2022-11-27,3.9,Credit Card,35,1,11,6,27,272.13
4049,Jeans,142.0,2023-01-17,3.3,Cash,17,0,1,1,17,93.67
3968,Wallet,73.0,2023-04-19,2.2,Cash,49,0,4,2,19,97.95
3969,Bowtie,97.0,2023-02-17,2.7,Credit Card,5,1,2,4,17,88.09
4064,Sandals,131.0,2022-10-08,3.7,Cash,30,0,10,5,8,115.62
4093,Shorts,65.0,2023-03-03,2.6,Cash,32,0,3,4,3,100.29
4071,Sun Hat,78.0,2023-03-13,4.7,Cash,37,0,3,0,13,128.36
3958,Raincoat,58.0,2023-05-27,3.1,Credit Card,28,1,5,5,27,75.62
4057,Belt,61.0,2023-01-14,1.3,Credit Card,1,1,1,5,14,96.13
4006,Scarf,71.0,2023-04-01,3.6,Cash,31,0,4,5,1,99.22
4042,Pants,62.0,2023-04-13,4.6,Credit Card,25,1,4,3,13,111.32
3977,Vest,73.0,2023-09-20,4.3,Credit Card,48,1,9,2,20,73.21
4103,Trench Coat,101.0,2023-06-10,1.8,Cash,44,0,6,5,10,100.53
4065,Trousers,183.0,2022-10-09,3.0,Cash,45,0,10,6,9,113.95
3976,Sweater,136.0,2023-07-22,3.4,Credit Card,39,1,7,5,22,389.67
4020,Bowtie,148.0,2023-03-15,2.7,Cash,5,0,3,2,15,128.08
4007,Sneakers,133.0,2023-06-14,4.5,Credit Card,35,1,6,2,14,106.5
3999,Swimsuit,90.0,2023-08-25,4.5,Credit Card,40,1,8,4,25,93.65
4041,Skirt,157.0,2023-08-25,1.7,Credit Card,33,1,8,4,25,71.67
4036,Sweater,135.0,2023-01-24,2.3,Cash,39,0,1,1,24,139.45
4117,Pajamas,140.0,2023-02-07,4.0,Credit Card,24,1,2,1,7,103.58
4117,Camisole,66.0,2023-09-13,1.1,Credit Card,6,1,9,2,13,103.58
3981,Belt,42.0,2022-10-11,3.4,Credit Card,1,1,10,1,11,392.0
4079,Cardigan,132.0,2023-07-28,5.0,Cash,7,0,7,4,28,124.4
4067,Socks,18.0,2023-08-19,3.8,Credit Card,36,1,8,5,19,326.4
3963,Vest,110.0,2023-07-09,4.8,Cash,48,0,7,6,9,108.08
4108,Hat,54.0,2022-10-25,2.6,Credit Card,14,1,10,1,25,379.33
4117,Loafers,40.0,2022-12-12,1.6,Cash,21,0,12,0,12,103.58
4042,Sneakers,127.0,2023-09-03,2.5,Cash,35,0,9,6,3,111.32
3984,Kimono,158.0,2022-12-27,1.7,Credit Card,19,1,12,1,27,451.93
4018,Belt,76.0,2023-02-07,5.0,Cash,1,0,2,1,7,88.69
4042,Sweater,166.0,2023-08-31,5.0,Cash,39,0,8,3,31,111.32
4090,Backpack,57.0,2022-10-24,3.7,Credit Card,0,1,10,0,24,102.06
4017,Boots,63.0,2023-01-29,1.6,Cash,4,0,1,6,29,238.5
4110,Gloves,112.0,2023-04-01,4.7,Credit Card,12,1,4,5,1,219.05
4069,Sweater,157.0,2023-08-05,2.3,Cash,39,0,8,5,5,68.14
3981,Dress,35.0,2022-12-12,2.8,Credit Card,9,1,12,0,12,392.0
4117,Sunglasses,70.0,2023-03-21,1.2,Cash,38,0,3,1,21,103.58
4071,Sneakers,107.0,2023-06-25,4.1,Cash,35,0,6,6,25,128.36
3988,Jacket,199.0,2023-08-10,2.2,Credit Card,16,1,8,3,10,115.53
3972,Skirt,55.0,2023-05-29,4.6,Credit Card,33,1,5,0,29,274.33
4053,Gloves,171.0,2023-03-10,1.1,Credit Card,12,1,3,4,10,140.33
4037,Flip-Flops,194.0,2022-12-19,3.9,Cash,11,0,12,0,19,125.0
3973,Tank Top,134.0,2022-10-22,3.2,Cash,42,0,10,5,22,206.25
3989,Romper,153.0,2023-01-26,3.4,Credit Card,29,1,1,3,26,100.5
3972,Vest,22.0,2022-11-20,3.0,Credit Card,48,1,11,6,20,274.33
4070,Vest,186.0,2023-07-17,1.5,Cash,48,0,7,0,17,262.78
4034,Skirt,75.0,2023-09-07,3.0,Credit Card,33,1,9,3,7,117.75
4113,Gloves,171.0,2023-05-25,3.6,Cash,12,0,5,3,25,119.31
4067,Tank Top,76.0,2023-02-25,2.8,Credit Card,42,1,2,5,25,326.4
3973,Sneakers,153.0,2023-07-01,4.7,Cash,35,0,7,5,1,206.25
3983,Kimono,75.0,2023-05-13,2.8,Credit Card,19,1,5,5,13,96.92
3971,Scarf,115.0,2023-05-25,1.7,Credit Card,31,1,5,3,25,101.82
3970,Scarf,165.0,2023-08-10,1.8,Credit Card,31,1,8,3,10,119.56
4059,Cardigan,82.0,2023-09-03,2.1,Cash,7,0,9,6,3,97.87
3981,Romper,182.0,2023-03-09,4.9,Cash,29,0,3,3,9,392.0
4062,Cardigan,30.0,2023-06-21,4.9,Cash,7,0,6,2,21,85.07
4016,Camisole,83.0,2023-05-07,3.1,Credit Card,6,1,5,6,7,85.77
4110,T-shirt,47.0,2023-02-15,1.6,Cash,41,0,2,2,15,219.05
4116,Skirt,173.0,2023-09-18,4.7,Credit Card,33,1,9,0,18,111.75
3959,Hat,96.0,2023-06-26,3.9,Credit Card,14,1,6,0,26,107.29
4073,Trench Coat,166.0,2022-12-22,4.3,Credit Card,44,1,12,3,22,110.26
4055,Tank Top,28.0,2023-01-13,3.3,Cash,42,0,1,4,13,315.0
4066,Onesie,90.0,2023-06-15,3.1,Cash,22,0,6,3,15,107.6
4115,Poncho,84.0,2023-06-26,1.0,Credit Card,27,1,6,0,26,242.44
4115,Blazer,164.0,2022-12-07,3.7,Credit Card,2,1,12,2,7,242.44
3982,Tank Top,79.0,2023-08-08,2.5,Credit Card,42,1,8,1,8,137.67
4043,Boots,102.0,2023-03-14,4.5,Cash,4,0,3,1,14,126.6
3963,Coat,143.0,2023-08-26,4.5,Cash,8,0,8,5,26,108.08
4073,Leggings,115.0,2023-06-25,2.6,Credit Card,20,1,6,6,25,110.26
4041,Jacket,42.0,2023-09-23,1.2,Cash,16,0,9,5,23,71.67
4107,Coat,179.0,2023-06-22,1.7,Credit Card,8,1,6,3,22,118.41
4006,Hat,200.0,2023-02-20,1.7,Credit Card,14,1,2,0,20,99.22
3984,Trousers,30.0,2022-11-25,4.4,Cash,45,0,11,4,25,451.93
3983,Overalls,111.0,2023-07-21,1.7,Cash,23,0,7,4,21,96.92
3974,Wallet,150.0,2023-02-04,3.4,Credit Card,49,1,2,5,4,237.2
4006,Belt,144.0,2023-01-22,3.7,Credit Card,1,1,1,6,22,99.22
4103,Trousers,31.0,2022-12-27,4.4,Credit Card,45,1,12,1,27,100.53
4120,Hat,31.0,2022-10-17,4.8,Credit Card,14,1,10,0,17,110.88
4087,Sandals,109.0,2023-08-27,4.6,Credit Card,30,1,8,6,27,114.33
4022,Jacket,73.0,2023-04-04,1.4,Cash,16,0,4,1,4,115.6
4047,Coat,123.0,2023-07-09,2.0,Credit Card,8,1,7,6,9,113.0
4064,Umbrella,43.0,2023-04-12,4.7,Credit Card,47,1,4,2,12,115.62
4080,Tunic,53.0,2023-08-16,4.0,Cash,46,0,8,2,16,345.67
4070,Loafers,93.0,2022-12-25,4.8,Cash,21,0,12,6,25,262.78
4004,Raincoat,129.0,2023-05-25,4.9,Cash,28,0,5,3,25,104.0
4019,Onesie,148.0,2023-05-05,4.8,Cash,22,0,5,4,5,316.3
3992,Slippers,150.0,2023-06-05,3.8,Cash,34,0,6,0,5,107.63
3968,T-shirt,188.0,2023-02-28,3.4,Cash,41,0,2,1,28,97.95
3972,Kimono,161.0,2023-06-23,1.4,Cash,19,0,6,4,23,274.33
3989,Boots,171.0,2023-01-17,4.8,Credit Card,4,1,1,1,17,100.5
4036,Onesie,154.0,2022-11-21,3.8,Credit Card,22,1,11,0,21,139.45
4106,Shorts,173.0,2023-05-17,1.1,Cash,32,0,5,2,17,111.06
4068,Dress,89.0,2023-01-08,3.1,Cash,9,0,1,6,8,95.41
4088,Jeans,133.0,2023-09-25,4.8,Credit Card,17,1,9,0,25,108.27
4048,Sunglasses,32.0,2022-10-03,1.1,Credit Card,38,1,10,0,3,113.87
4036,Umbrella,103.0,2023-04-16,3.0,Cash,47,0,4,6,16,139.45
4106,Cardigan,49.0,2023-04-26,4.3,Cash,7,0,4,2,26,111.06
4095,Gloves,10.0,2023-01-03,1.8,Cash,12,0,1,1,3,94.06
3994,Flannel Shirt,44.0,2023-07-31,1.5,Cash,10,0,7,0,31,112.16
3994,Trench Coat,130.0,2023-01-19,3.0,Credit Card,44,1,1,3,19,112.16
4077,Coat,186.0,2023-09-03,4.7,Credit Card,8,1,9,6,3,128.89
4036,Tunic,132.0,2023-08-26,2.9,Cash,46,0,8,5,26,139.45
4111,Pants,120.0,2023-09-15,1.2,Credit Card,25,1,9,4,15,106.41
4044,Jumpsuit,162.0,2022-11-15,3.8,Credit Card,18,1,11,1,15,485.83
4031,Skirt,11.0,2023-04-10,2.1,Credit Card,33,1,4,0,10,132.19
3959,Blazer,153.0,2023-06-30,1.8,Cash,2,0,6,4,30,107.29
4089,Poncho,73.0,2022-11-17,2.3,Credit Card,27,1,11,3,17,113.9
3994,Bowtie,109.0,2023-07-05,1.4,Cash,5,0,7,2,5,112.16
3971,Kimono,66.0,2023-06-15,2.5,Cash,19,0,6,3,15,101.82
4017,Poncho,118.0,2022-12-17,4.3,Credit Card,27,1,12,5,17,238.5
4086,Raincoat,142.0,2023-03-01,4.4,Credit Card,28,1,3,2,1,102.83
4100,Polo Shirt,166.0,2022-12-16,2.0,Cash,26,0,12,4,16,118.57
3970,Sandals,185.0,2023-04-15,4.4,Credit Card,30,1,4,5,15,119.56
4045,Kimono,78.0,2023-03-25,2.1,Credit Card,19,1,3,5,25,107.46
4007,Sandals,27.0,2023-07-17,3.8,Credit Card,30,1,7,0,17,106.5
4120,Overalls,173.0,2023-05-02,4.2,Credit Card,23,1,5,1,2,110.88
3974,Raincoat,169.0,2023-07-09,2.8,Cash,28,0,7,6,9,237.2
4044,Blazer,92.0,2023-08-01,4.8,Cash,2,0,8,1,1,485.83
4076,Flannel Shirt,57.0,2022-12-19,1.5,Credit Card,10,1,12,0,19,80.7
4110,Jumpsuit,82.0,2023-01-30,2.1,Credit Card,18,1,1,0,30,219.05
4041,Wallet,193.0,2022-12-09,4.4,Credit Card,49,1,12,4,9,71.67
4105,Loafers,12.0,2023-05-25,4.4,Credit Card,21,1,5,3,25,83.22
4101,Onesie,48.0,2022-12-14,1.7,Cash,22,0,12,2,14,122.29
4114,Sneakers,117.0,2023-09-01,4.2,Cash,35,0,9,4,1,89.93
4033,Umbrella,137.0,2023-06-01,1.2,Cash,47,0,6,3,1,127.31
4064,Flannel Shirt,128.0,2022-12-01,4.1,Credit Card,10,1,12,3,1,115.62
4041,Camisole,18.0,2023-05-20,4.2,Credit Card,6,1,5,5,20,71.67
3998,Handbag,47.0,2023-08-17,2.8,Credit Card,13,1,8,3,17,123.71
4073,Pants,28.0,2023-07-25,2.4,Credit Card,25,1,7,1,25,110.26
3967,Tie,56.0,2022-10-15,4.0,Credit Card,43,1,10,5,15,108.39
4013,Wallet,107.0,2022-12-28,3.4,Cash,49,0,12,2,28,88.93
3957,Pants,41.0,2023-01-26,4.2,Credit Card,25,1,1,3,26,97.8
4120,Raincoat,192.0,2023-05-31,3.9,Credit Card,28,1,5,2,31,110.88
4014,Kimono,123.0,2023-09-14,1.7,Cash,19,0,9,3,14,71.2
4015,Jeans,18.0,2023-07-22,4.8,Cash,17,0,7,5,22,104.57
4116,Sunglasses,34.0,2022-10-20,2.7,Credit Card,38,1,10,3,20,111.75
4011,Poncho,63.0,2023-09-29,1.5,Credit Card,27,1,9,4,29,94.75
4018,Tank Top,184.0,2023-05-09,4.5,Credit Card,42,1,5,1,9,88.69
4053,Scarf,200.0,2023-07-06,3.6,Credit Card,31,1,7,3,6,140.33
4009,Poncho,143.0,2023-08-19,4.8,Cash,27,0,8,5,19,75.8
4004,Socks,86.0,2023-05-19,4.3,Cash,36,0,5,4,19,104.0
3975,Sneakers,121.0,2023-02-22,1.1,Credit Card,35,1,2,2,22,90.5
4048,Handbag,52.0,2023-05-28,3.5,Credit Card,13,1,5,6,28,113.87
3964,Umbrella,159.0,2023-05-18,1.7,Credit Card,47,1,5,3,18,115.93
3986,Bowtie,12.0,2023-03-16,3.1,Credit Card,5,1,3,3,16,328.22
3993,Flannel Shirt,158.0,2023-09-27,3.3,Cash,10,0,9,2,27,100.45
4031,Hat,131.0,2023-02-11,3.0,Credit Card,14,1,2,5,11,132.19
4069,Sandals,49.0,2022-11-07,4.4,Cash,30,0,11,0,7,68.14
4006,Umbrella,32.0,2023-08-19,1.9,Credit Card,47,1,8,5,19,99.22
4118,Raincoat,137.0,2023-05-17,3.5,Credit Card,28,1,5,2,17,97.59
4049,Vest,170.0,2023-06-13,1.6,Cash,48,0,6,1,13,93.67
3964,Tie,49.0,2023-03-11,3.1,Credit Card,43,1,3,5,11,115.93
4007,Sneakers,37.0,2023-01-13,1.7,Credit Card,35,1,1,4,13,106.5
4029,Socks,152.0,2023-06-27,3.1,Credit Card,36,1,6,1,27,84.4
4001,Dress,98.0,2022-11-10,1.7,Cash,9,0,11,3,10,258.11
4013,Slippers,122.0,2023-07-07,4.3,Cash,34,0,7,4,7,88.93
4024,Flannel Shirt,15.0,2023-07-05,1.8,Credit Card,10,1,7,2,5,98.21
4043,Trousers,74.0,2023-09-17,1.6,Credit Card,45,1,9,6,17,126.6
4098,Flip-Flops,134.0,2022-10-22,1.0,Cash,11,0,10,5,22,87.07
4019,Shorts,153.0,2023-05-21,1.4,Cash,32,0,5,6,21,316.3
4002,Belt,188.0,2023-01-17,1.0,Credit Card,1,1,1,1,17,287.27
4002,Raincoat,197.0,2022-11-04,3.9,Cash,28,0,11,4,4,287.27
4024,Cardigan,163.0,2023-03-31,1.1,Cash,7,0,3,4,31,98.21
3982,Shorts,151.0,2023-07-27,2.9,Credit Card,32,1,7,3,27,137.67
3992,Kimono,125.0,2023-03-15,4.1,Credit Card,19,1,3,2,15,107.63
4054,Umbrella,77.0,2023-06-11,2.9,Credit Card,47,1,6,6,11,389.5
3985,Pants,126.0,2023-08-06,4.0,Cash,25,0,8,6,6,104.89
4010,Umbrella,107.0,2023-07-14,2.5,Credit Card,47,1,7,4,14,124.33
4035,Pants,14.0,2023-07-26,4.8,Cash,25,0,7,2,26,601.5
4073,Flannel Shirt,103.0,2023-03-05,3.5,Credit Card,10,1,3,6,5,110.26
4018,Cardigan,71.0,2023-04-09,4.1,Credit Card,7,1,4,6,9,88.69
4051,Flip-Flops,26.0,2023-06-20,2.8,Credit Card,11,1,6,1,20,101.75
4052,Sun Hat,147.0,2023-08-09,3.2,Cash,37,0,8,2,9,112.89
4000,Wallet,58.0,2023-10-01,2.6,Credit Card,49,1,10,6,1,83.94
4091,Coat,137.0,2023-08-19,1.7,Credit Card,8,1,8,5,19,117.92
4116,Blazer,49.0,2023-04-19,1.5,Credit Card,2,1,4,2,19,111.75
4068,Kimono,92.0,2022-12-26,1.3,Cash,19,0,12,0,26,95.41
3973,Cardigan,92.0,2023-04-27,1.8,Credit Card,7,1,4,3,27,206.25
3993,Cardigan,27.0,2023-01-17,3.6,Cash,7,0,1,1,17,100.45
4005,Overalls,55.0,2023-02-13,2.3,Credit Card,23,1,2,0,13,112.33
4006,Dress,61.0,2023-07-10,3.3,Cash,9,0,7,0,10,99.22
4038,Shorts,109.0,2023-01-15,3.6,Cash,32,0,1,6,15,90.5
4110,Sweater,144.0,2023-06-27,3.6,Credit Card,39,1,6,1,27,219.05
4066,Kimono,161.0,2022-10-13,3.2,Credit Card,19,1,10,3,13,107.6
4119,Blazer,103.0,2022-12-20,1.7,Cash,2,0,12,1,20,104.38
4019,T-shirt,193.0,2022-10-10,3.8,Credit Card,41,1,10,0,10,316.3
4114,Raincoat,63.0,2023-06-04,1.8,Credit Card,28,1,6,6,4,89.93
4107,Wallet,30.0,2023-04-24,2.2,Cash,49,0,4,0,24,118.41
4005,T-shirt,173.0,2022-11-11,3.0,Cash,41,0,11,4,11,112.33
4032,Sandals,116.0,2023-01-31,1.9,Credit Card,30,1,1,1,31,93.29
3995,Blouse,191.0,2023-08-01,2.2,Cash,3,0,8,1,1,101.88
4020,Cardigan,145.0,2023-09-15,2.0,Cash,7,0,9,4,15,128.08
4028,Jumpsuit,65.0,2022-11-29,2.8,Cash,18,0,11,1,29,80.44
3989,Sun Hat,34.0,2023-08-21,4.4,Cash,37,0,8,0,21,100.5
4106,Hoodie,108.0,2023-08-06,1.3,Cash,15,0,8,6,6,111.06
4010,Sneakers,73.0,2023-08-21,4.6,Credit Card,35,1,8,0,21,124.33
3977,Pants,55.0,2023-03-21,3.1,Credit Card,25,1,3,1,21,73.21
4077,Camisole,152.0,2022-11-16,1.5,Credit Card,6,1,11,2,16,128.89
4114,Socks,37.0,2023-07-09,4.6,Credit Card,36,1,7,6,9,89.93
3973,Belt,157.0,2023-07-08,3.3,Cash,1,0,7,5,8,206.25
3999,Slippers,127.0,2022-11-22,4.7,Credit Card,34,1,11,1,22,93.65
4087,Hoodie,119.0,2022-12-20,1.6,Credit Card,15,1,12,1,20,114.33
4056,Cardigan,52.0,2023-07-19,4.0,Credit Card,7,1,7,2,19,101.13
4087,Dress,96.0,2023-07-05,2.6,Credit Card,9,1,7,2,5,114.33
4052,Onesie,146.0,2023-06-26,4.5,Credit Card,22,1,6,0,26,112.89
4084,Raincoat,123.0,2023-08-27,1.7,Cash,28,0,8,6,27,105.1
4089,Boots,90.0,2023-04-18,2.1,Cash,4,0,4,1,18,113.9
4075,Umbrella,93.0,2023-09-02,3.4,Credit Card,47,1,9,5,2,307.26
4002,Handbag,115.0,2022-11-21,4.5,Credit Card,13,1,11,0,21,287.27
4039,Pajamas,120.0,2023-06-20,3.0,Cash,24,0,6,1,20,109.3
4052,Belt,92.0,2022-12-09,2.4,Credit Card,1,1,12,4,9,112.89
4091,Vest,154.0,2022-10-15,4.0,Credit Card,48,1,10,5,15,117.92
4080,Skirt,106.0,2023-08-30,2.5,Cash,33,0,8,2,30,345.67
4083,Sandals,200.0,2023-06-09,1.7,Credit Card,30,1,6,4,9,272.13
4078,Blazer,125.0,2022-10-05,2.6,Cash,2,0,10,2,5,115.24
4120,Sunglasses,14.0,2022-10-20,2.1,Cash,38,0,10,3,20,110.88
4106,Belt,87.0,2022-12-01,4.7,Credit Card,1,1,12,3,1,111.06
4010,Leggings,64.0,2023-05-22,3.3,Credit Card,20,1,5,0,22,124.33
4013,Slippers,15.0,2023-07-29,1.3,Cash,34,0,7,5,29,88.93
4008,Blouse,186.0,2022-12-08,1.7,Cash,3,0,12,3,8,98.45
4072,Umbrella,151.0,2023-01-22,3.9,Credit Card,47,1,1,6,22,111.31
4017,Jumpsuit,156.0,2023-06-05,4.5,Credit Card,18,1,6,0,5,238.5
4035,Blouse,49.0,2023-07-13,3.9,Credit Card,3,1,7,3,13,601.5
4103,Socks,75.0,2023-07-12,2.9,Credit Card,36,1,7,2,12,100.53
3997,Blazer,33.0,2023-08-08,3.9,Credit Card,2,1,8,1,8,317.25
4052,Blazer,155.0,2023-01-28,3.4,Credit Card,2,1,1,5,28,112.89
4022,Hoodie,197.0,2023-01-24,1.0,Credit Card,15,1,1,1,24,115.6
3978,Sunglasses,133.0,2023-09-28,3.4,Credit Card,38,1,9,3,28,130.17
3978,Overalls,186.0,2023-09-06,1.6,Cash,23,0,9,2,6,130.17
4070,Hat,86.0,2023-09-05,1.6,Credit Card,14,1,9,1,5,262.78
4047,Belt,107.0,2023-08-09,3.8,Cash,1,0,8,2,9,113.0
3967,Flannel Shirt,99.0,2023-02-03,4.0,Cash,10,0,2,4,3,108.39
4088,Tank Top,40.0,2022-10-24,2.6,Credit Card,42,1,10,0,24,108.27
4116,Leggings,68.0,2023-05-05,1.7,Credit Card,20,1,5,4,5,111.75
4043,Trench Coat,164.0,2023-06-10,3.9,Cash,44,0,6,5,10,126.6
4066,Umbrella,172.0,2023-03-18,3.9,Credit Card,47,1,3,5,18,107.6
4072,Romper,107.0,2023-05-25,4.7,Credit Card,29,1,5,3,25,111.31
4067,Overalls,91.0,2023-08-12,3.5,Cash,23,0,8,5,12,326.4
4061,Raincoat,48.0,2023-05-01,1.1,Cash,28,0,5,0,1,81.67
4051,Belt,188.0,2023-06-24,2.7,Cash,1,0,6,5,24,101.75
4084,Overalls,22.0,2023-01-25,3.1,Credit Card,23,1,1,2,25,105.1
4038,Tie,110.0,2023-01-07,2.8,Credit Card,43,1,1,5,7,90.5
4026,Tie,162.0,2023-03-24,4.2,Credit Card,43,1,3,4,24,98.93
4054,Overalls,33.0,2023-04-01,1.4,Credit Card,23,1,4,5,1,389.5
3963,Jeans,84.0,2023-09-20,2.1,Credit Card,17,1,9,2,20,108.08
4002,Sun Hat,47.0,2023-05-18,2.1,Credit Card,37,1,5,3,18,287.27
4024,Tie,22.0,2023-05-16,1.0,Credit Card,43,1,5,1,16,98.21
4122,Hoodie,77.0,2023-01-30,4.9,Credit Card,15,1,1,0,30,105.42
4048,Blouse,188.0,2022-12-28,4.4,Credit Card,3,1,12,2,28,113.87
4085,Boots,134.0,2022-11-22,4.4,Credit Card,4,1,11,1,22,95.08
4121,Swimsuit,198.0,2023-03-25,1.9,Credit Card,40,1,3,5,25,124.38
3977,Blouse,72.0,2023-08-21,3.4,Credit Card,3,1,8,0,21,73.21
4015,Polo Shirt,92.0,2023-09-15,1.1,Cash,26,0,9,4,15,104.57
3975,Sweater,118.0,2023-09-13,2.7,Cash,39,0,9,2,13,90.5
4049,Tunic,58.0,2022-10-18,2.3,Cash,46,0,10,1,18,93.67
3966,Vest,162.0,2023-04-03,2.2,Cash,48,0,4,0,3,121.55
4096,Blouse,88.0,2022-12-06,1.8,Credit Card,3,1,12,1,6,103.38
4042,Wallet,123.0,2022-11-18,4.6,Cash,49,0,11,4,18,111.32
4007,T-shirt,122.0,2023-06-27,1.1,Cash,41,0,6,1,27,106.5
4021,Tunic,61.0,2023-08-14,2.4,Cash,46,0,8,0,14,102.08
4034,Flannel Shirt,49.0,2023-08-06,1.9,Credit Card,10,1,8,6,6,117.75
4027,Overalls,31.0,2023-09-12,1.2,Credit Card,23,1,9,1,12,103.2
3992,Sweater,47.0,2023-02-19,4.4,Credit Card,39,1,2,6,19,107.63
3959,Skirt,38.0,2023-02-13,3.6,Credit Card,33,1,2,0,13,107.29
4033,Trousers,130.0,2022-10-24,2.4,Credit Card,45,1,10,0,24,127.31
4045,Skirt,147.0,2023-04-08,3.7,Cash,33,0,4,5,8,107.46
4060,Cardigan,149.0,2023-06-19,1.9,Credit Card,7,1,6,0,19,296.06
4060,Sunglasses,76.0,2023-07-04,2.1,Credit Card,38,1,7,1,4,296.06
4105,Onesie,169.0,2023-01-17,1.5,Cash,22,0,1,1,17,83.22
3960,Tank Top,46.0,2022-11-24,4.6,Cash,42,0,11,3,24,97.08
4077,Trousers,181.0,2022-11-10,3.0,Credit Card,45,1,11,3,10,128.89
3995,Shorts,179.0,2022-11-03,4.6,Cash,32,0,11,3,3,101.88
4058,Poncho,75.0,2023-03-08,1.3,Credit Card,27,1,3,2,8,94.6
4015,Umbrella,188.0,2022-10-28,2.5,Credit Card,47,1,10,4,28,104.57
4010,Trench Coat,23.0,2023-08-31,1.7,Cash,44,0,8,3,31,124.33
4078,Poncho,12.0,2023-09-26,2.9,Cash,27,0,9,1,26,115.24
4089,Sweater,179.0,2022-12-19,2.7,Cash,39,0,12,0,19,113.9
4107,Tank Top,178.0,2023-01-26,3.2,Cash,42,0,1,3,26,118.41
4098,Scarf,37.0,2023-08-29,4.2,Credit Card,31,1,8,1,29,87.07
4044,Sun Hat,107.0,2023-01-11,4.2,Credit Card,37,1,1,2,11,485.83
3978,Poncho,191.0,2023-04-25,1.4,Credit Card,27,1,4,1,25,130.17
4066,Gloves,57.0,2022-11-29,3.1,Cash,12,0,11,1,29,107.6
4010,Handbag,153.0,2023-08-19,3.7,Credit Card,13,1,8,5,19,124.33
4069,Pants,15.0,2023-04-21,1.6,Cash,25,0,4,4,21,68.14
4099,Handbag,88.0,2023-08-06,4.9,Cash,13,0,8,6,6,375.12
3964,Blazer,110.0,2022-11-09,2.9,Cash,2,0,11,2,9,115.93
4052,Camisole,14.0,2022-10-21,1.2,Cash,6,0,10,4,21,112.89
3992,T-shirt,100.0,2023-07-27,2.0,Credit Card,41,1,7,3,27,107.63
4104,Kimono,87.0,2023-08-25,1.9,Credit Card,19,1,8,4,25,123.0
